move,skill,turn,color,match,piece_that_take,piece_taken,check,player
Rxd1,=,24,W,10,R,R,0,Magnus Carlsen
Be6,#5c8bb0,24,B,10,0,0,0,Hikaru Nakamura
a3,=,25,W,10,0,0,0,Magnus Carlsen
e4,=,25,B,10,0,0,0,Hikaru Nakamura
Rd6,=,26,W,10,0,0,0,Magnus Carlsen
Kf7,=,26,B,10,0,0,0,Hikaru Nakamura
Rb6,=,27,W,10,0,0,0,Magnus Carlsen
Bd5,=,27,B,10,0,0,0,Hikaru Nakamura
g4,=,28,W,10,0,0,0,Magnus Carlsen
Rc8,=,28,B,10,0,0,0,Hikaru Nakamura
h3,=,29,W,10,0,0,0,Magnus Carlsen
fxg4,=,29,B,10,p,p,0,Hikaru Nakamura
hxg4,=,30,W,10,p,p,0,Magnus Carlsen
Bc6,=,30,B,10,0,0,0,Hikaru Nakamura
Rb4,=,31,W,10,0,0,0,Magnus Carlsen
Re8,=,31,B,10,0,0,0,Hikaru Nakamura
Kh2,=,32,W,10,0,0,0,Magnus Carlsen
g5,=,32,B,10,0,0,0,Hikaru Nakamura
Kg3,=,33,W,10,0,0,0,Magnus Carlsen
Kf6,=,33,B,10,0,0,0,Hikaru Nakamura
Rd4,=,34,W,10,0,0,0,Magnus Carlsen
Ke5,=,34,B,10,0,0,0,Hikaru Nakamura
b4,=,35,W,10,0,0,0,Magnus Carlsen
Re6,=,35,B,10,0,0,0,Hikaru Nakamura
Bf1,=,36,W,10,0,0,0,Magnus Carlsen
Rd6,=,36,B,10,0,0,0,Hikaru Nakamura
Rxd6,=,37,W,10,R,R,0,Magnus Carlsen
Kxd6,=,37,B,10,K,R,0,Hikaru Nakamura
Bc4,=,38,W,10,0,0,0,Magnus Carlsen
Ke5,=,38,B,10,0,0,0,Hikaru Nakamura
Bb3,=,39,W,10,0,0,0,Magnus Carlsen
Bd7,=,39,B,10,0,0,0,Hikaru Nakamura
Bc4,=,40,W,10,0,0,0,Magnus Carlsen
Be6,=,40,B,10,0,0,0,Hikaru Nakamura
Be2,=,41,W,10,0,0,0,Magnus Carlsen
Bb3,=,41,B,10,0,0,0,Hikaru Nakamura
f4+,=,42,W,10,0,0,1,Magnus Carlsen
exf3,=,42,B,10,p,N,0,Hikaru Nakamura
Bxf3,=,43,W,10,B,p,0,Magnus Carlsen
b6,=,43,B,10,0,0,0,Hikaru Nakamura
Be2,=,44,W,10,0,0,0,Magnus Carlsen
a5,=,44,B,10,0,0,0,Hikaru Nakamura
bxa5,=,45,W,10,p,p,0,Magnus Carlsen
bxa5,=,45,B,10,p,p,0,Hikaru Nakamura
Kf2,#e6912c,46,W,10,0,0,0,Magnus Carlsen
Bd5,#ee6b55,46,B,10,0,0,0,Hikaru Nakamura
Bd3,=,47,W,10,0,0,0,Magnus Carlsen
Be6,=,47,B,10,0,0,0,Hikaru Nakamura
Kf3,=,48,W,10,0,0,0,Magnus Carlsen
Kd5,=,48,B,10,0,0,0,Hikaru Nakamura
Bb1,=,49,W,10,0,0,0,Magnus Carlsen
Kc5,=,49,B,10,0,0,0,Hikaru Nakamura
Bd3,=,50,W,10,0,0,0,Magnus Carlsen
Bd5+,=,50,B,10,0,0,1,Hikaru Nakamura
Kf2,=,51,W,10,0,0,0,Magnus Carlsen
Bc6,=,51,B,10,0,0,0,Hikaru Nakamura
Kg3,=,52,W,10,0,0,0,Magnus Carlsen
Bd7,=,52,B,10,0,0,0,Hikaru Nakamura
Kf3,=,53,W,10,0,0,0,Magnus Carlsen
Bc6+,=,53,B,10,0,0,1,Hikaru Nakamura
Kg3,=,54,W,10,0,0,0,Magnus Carlsen
Be8,=,54,B,10,0,0,0,Hikaru Nakamura
Kf3,=,55,W,10,0,0,0,Magnus Carlsen
Kd5,=,55,B,10,0,0,0,Hikaru Nakamura
Kg3,=,56,W,10,0,0,0,Magnus Carlsen
Ke5,=,56,B,10,0,0,0,Hikaru Nakamura
Kf3,=,57,W,10,0,0,0,Magnus Carlsen
Bd7,=,57,B,10,0,0,0,Hikaru Nakamura
Kg3,=,58,W,10,0,0,0,Magnus Carlsen
Bc6,=,58,B,10,0,0,0,Hikaru Nakamura
Kf2,=,59,W,10,0,0,0,Magnus Carlsen
Bd5,=,59,B,10,0,0,0,Hikaru Nakamura
Kg3,=,60,W,10,0,0,0,Magnus Carlsen
Bf7,=,60,B,10,0,0,0,Hikaru Nakamura
Kf2,=,61,W,10,0,0,0,Magnus Carlsen
h5,=,61,B,10,0,0,0,Hikaru Nakamura
gxh5,=,62,W,10,p,p,0,Magnus Carlsen
Bxh5,=,62,B,10,B,p,0,Hikaru Nakamura
Kg3,=,63,W,10,0,0,0,Magnus Carlsen
Be8,=,63,B,10,0,0,0,Hikaru Nakamura
Kg4,=,64,W,10,0,0,0,Magnus Carlsen
Kf6,=,64,B,10,0,0,0,Hikaru Nakamura
e4,=,65,W,10,0,0,0,Magnus Carlsen
Bd7+,=,65,B,10,0,0,1,Hikaru Nakamura
Kh5,=,66,W,10,0,0,0,Magnus Carlsen
g4,=,66,B,10,0,0,0,Hikaru Nakamura
Kh4,#5c8bb0,67,W,10,0,0,0,Magnus Carlsen
Ke5,=,67,B,10,0,0,0,Hikaru Nakamura
Kg3,#5c8bb0,68,W,10,0,0,0,Magnus Carlsen
Kd4,=,68,B,10,0,0,0,Hikaru Nakamura
Be2,=,69,W,10,0,0,0,Magnus Carlsen
Kxe4,=,69,B,10,K,p,0,Hikaru Nakamura
Bxg4,=,70,W,10,B,p,0,Magnus Carlsen
Be8,=,70,B,10,0,0,0,Hikaru Nakamura
Be6,=,71,W,10,0,0,0,Magnus Carlsen
Kd4,=,71,B,10,0,0,0,Hikaru Nakamura
Kf4,=,72,W,10,0,0,0,Magnus Carlsen
Kc3,=,72,B,10,0,0,0,Hikaru Nakamura
Ke3,=,73,W,10,0,0,0,Magnus Carlsen
Kb2,=,73,B,10,0,0,0,Hikaru Nakamura
Kd2,=,74,W,10,0,0,0,Magnus Carlsen
Kxa3,=,74,B,10,K,p,0,Hikaru Nakamura
Kc3,=,75,W,10,0,0,0,Magnus Carlsen
Bc6,=,75,B,10,0,0,0,Hikaru Nakamura
Bc4,=,76,W,10,0,0,0,Magnus Carlsen
Bd7,=,76,B,10,0,0,0,Hikaru Nakamura
Bb3,=,77,W,10,0,0,0,Magnus Carlsen
Bb5,=,77,B,10,0,0,0,Hikaru Nakamura
Bc2,=,78,W,10,0,0,0,Magnus Carlsen
Bf1,=,78,B,10,0,0,0,Hikaru Nakamura
Kd2,=,79,W,10,0,0,0,Magnus Carlsen
Bg2,=,79,B,10,0,0,0,Hikaru Nakamura
Kc1,=,80,W,10,0,0,0,Magnus Carlsen
Kb4,=,80,B,10,0,0,0,Hikaru Nakamura
Kb1,=,81,W,10,0,0,0,Magnus Carlsen
Bc6,=,81,B,10,0,0,0,Hikaru Nakamura
Ka1,=,82,W,10,0,0,0,Magnus Carlsen
Ba4,=,82,B,10,0,0,0,Hikaru Nakamura
Bb1,=,83,W,10,0,0,0,Magnus Carlsen
Bb3,=,83,B,10,0,0,0,Hikaru Nakamura
Bc2,=,84,W,10,0,0,0,Magnus Carlsen
Bc4,=,84,B,10,0,0,0,Hikaru Nakamura
Bb1,=,85,W,10,0,0,0,Magnus Carlsen
Bd5,=,85,B,10,0,0,0,Hikaru Nakamura
Kb2,=,86,W,10,0,0,0,Magnus Carlsen
Bc6,=,86,B,10,0,0,0,Hikaru Nakamura
Ka1,=,87,W,10,0,0,0,Magnus Carlsen
Ba4,=,87,B,10,0,0,0,Hikaru Nakamura
Kb2,=,88,W,10,0,0,0,Magnus Carlsen
Bd1,=,88,B,10,0,0,0,Hikaru Nakamura
Ka1,=,89,W,10,0,0,0,Magnus Carlsen
Be2,=,89,B,10,0,0,0,Hikaru Nakamura
Kb2,=,90,W,10,0,0,0,Magnus Carlsen
Bg4,=,90,B,10,0,0,0,Hikaru Nakamura
Ka1,=,91,W,10,0,0,0,Magnus Carlsen
Bh5,=,91,B,10,0,0,0,Hikaru Nakamura
Kb2,=,92,W,10,0,0,0,Magnus Carlsen
Bf7,=,92,B,10,0,0,0,Hikaru Nakamura
Ka1,=,93,W,10,0,0,0,Magnus Carlsen
a4,=,93,B,10,0,0,0,Hikaru Nakamura
Kb2,=,94,W,10,0,0,0,Magnus Carlsen
Be8,=,94,B,10,0,0,0,Hikaru Nakamura
Bc2,=,95,W,10,0,0,0,Magnus Carlsen
a3+,=,95,B,10,0,0,1,Hikaru Nakamura
Ka1,=,96,W,10,0,0,0,Magnus Carlsen
Bd7,=,96,B,10,0,0,0,Hikaru Nakamura
Kb1,=,97,W,10,0,0,0,Magnus Carlsen
Bc6,=,97,B,10,0,0,0,Hikaru Nakamura
Ka1,=,98,W,10,0,0,0,Magnus Carlsen
Be4,=,98,B,10,0,0,0,Hikaru Nakamura
Kb1,=,99,W,10,0,0,0,Magnus Carlsen
Bxc2+,=,99,B,10,B,B,1,Hikaru Nakamura
Ka1,=,100,W,10,0,0,0,Magnus Carlsen
Ba4,=,100,B,10,0,0,0,Hikaru Nakamura
Kb1,=,101,W,10,0,0,0,Magnus Carlsen
Bb5,=,101,B,10,0,0,0,Hikaru Nakamura
Ka1,=,102,W,10,0,0,0,Magnus Carlsen
Ba6,=,102,B,10,0,0,0,Hikaru Nakamura
Kb1,=,103,W,10,0,0,0,Magnus Carlsen
Bb7,=,103,B,10,0,0,0,Hikaru Nakamura
Ka1,=,104,W,10,0,0,0,Magnus Carlsen
Bc8,=,104,B,10,0,0,0,Hikaru Nakamura
Kb1,=,105,W,10,0,0,0,Magnus Carlsen
Bd7,=,105,B,10,0,0,0,Hikaru Nakamura
Ka1,=,106,W,10,0,0,0,Magnus Carlsen
Bc6,=,106,B,10,0,0,0,Hikaru Nakamura
Kb1,=,107,W,10,0,0,0,Magnus Carlsen
Bd5,=,107,B,10,0,0,0,Hikaru Nakamura
Ka1,#5c8bb0,108,W,10,0,0,0,Magnus Carlsen
Be4,=,108,B,10,0,0,0,Hikaru Nakamura
Ka2,=,109,W,10,0,0,0,Magnus Carlsen
Bf5,=,109,B,10,0,0,0,Hikaru Nakamura
Ka1,=,110,W,10,0,0,0,Magnus Carlsen
Be6,=,110,B,10,0,0,0,Hikaru Nakamura
Kb1,=,111,W,10,0,0,0,Magnus Carlsen
Bd7,=,111,B,10,0,0,0,Hikaru Nakamura
Ka1,=,112,W,10,0,0,0,Magnus Carlsen
Be8,=,112,B,10,0,0,0,Hikaru Nakamura
Kb1,=,113,W,10,0,0,0,Magnus Carlsen
Bg6+,=,113,B,10,0,0,1,Hikaru Nakamura
Ka1,=,114,W,10,0,0,0,Magnus Carlsen
Bh7,=,114,B,10,0,0,0,Hikaru Nakamura
Ka2,=,115,W,10,0,0,0,Magnus Carlsen
Bg8+,=,115,B,10,0,0,1,Hikaru Nakamura
e4,=,1,W,11,0,0,0,Hikaru Nakamura
Nf6,=,1,B,11,0,0,0,Magnus Carlsen
Nc3,=,2,W,11,0,0,0,Hikaru Nakamura
e5,=,2,B,11,0,0,0,Magnus Carlsen
Nf3,=,3,W,11,0,0,0,Hikaru Nakamura
Nc6,=,3,B,11,0,0,0,Magnus Carlsen
d4,=,4,W,11,0,0,0,Hikaru Nakamura
exd4,=,4,B,11,p,p,0,Magnus Carlsen
Nxd4,=,5,W,11,N,p,0,Hikaru Nakamura
Bc5,=,5,B,11,0,0,0,Magnus Carlsen
Nb3,=,6,W,11,0,0,0,Hikaru Nakamura
Bb6,=,6,B,11,0,0,0,Magnus Carlsen
Bd3,=,7,W,11,0,0,0,Hikaru Nakamura
O-O,=,7,B,11,0,0,0,Magnus Carlsen
O-O,=,8,W,11,0,0,0,Hikaru Nakamura
d6,=,8,B,11,0,0,0,Magnus Carlsen
Bg5,=,9,W,11,0,0,0,Hikaru Nakamura
Re8,#e6912c,9,B,11,0,0,0,Magnus Carlsen
Nd5,=,10,W,11,0,0,0,Hikaru Nakamura
Be6,=,10,B,11,0,0,0,Magnus Carlsen
Nxf6+,=,11,W,11,N,N,1,Hikaru Nakamura
gxf6,=,11,B,11,p,N,0,Magnus Carlsen
Bh4,=,12,W,11,0,0,0,Hikaru Nakamura
Ne5,=,12,B,11,0,0,0,Magnus Carlsen
Kh1,=,13,W,11,0,0,0,Hikaru Nakamura
Ng6,#5c8bb0,13,B,11,0,0,0,Magnus Carlsen
Bg3,=,14,W,11,0,0,0,Hikaru Nakamura
Bd7,#e6912c,14,B,11,0,0,0,Magnus Carlsen
Qh5,#5c8bb0,15,W,11,0,0,0,Hikaru Nakamura
Bc6,=,15,B,11,0,0,0,Magnus Carlsen
Rae1,=,16,W,11,0,0,0,Hikaru Nakamura
d5,=,16,B,11,0,0,0,Magnus Carlsen
exd5,=,17,W,11,p,p,0,Hikaru Nakamura
Qxd5,#e6912c,17,B,11,Q,p,0,Magnus Carlsen
Qxd5,=,18,W,11,Q,Q,0,Hikaru Nakamura
Bxd5,=,18,B,11,B,Q,0,Magnus Carlsen
c4,=,19,W,11,0,0,0,Hikaru Nakamura
Be6,=,19,B,11,0,0,0,Magnus Carlsen
c5,#5c8bb0,20,W,11,0,0,0,Hikaru Nakamura
Red8,=,20,B,11,0,0,0,Magnus Carlsen
Bxg6,=,21,W,11,B,N,0,Hikaru Nakamura
Bxb3,=,21,B,11,B,N,0,Magnus Carlsen
cxb6,=,22,W,11,p,B,0,Hikaru Nakamura
axb6,=,22,B,11,p,p,0,Magnus Carlsen
Bxh7+,#1baca6,23,W,11,B,p,1,Hikaru Nakamura
Kxh7,=,23,B,11,K,B,0,Magnus Carlsen
axb3,=,24,W,11,p,B,0,Hikaru Nakamura
Rd7,=,24,B,11,0,0,0,Magnus Carlsen
Rd1,=,25,W,11,0,0,0,Hikaru Nakamura
e4,=,1,W,12,0,0,0,Magnus Carlsen
g6,=,1,B,12,0,0,0,Hikaru Nakamura
d4,=,2,W,12,0,0,0,Magnus Carlsen
Bg7,=,2,B,12,0,0,0,Hikaru Nakamura
Nf3,=,3,W,12,0,0,0,Magnus Carlsen
d6,=,3,B,12,0,0,0,Hikaru Nakamura
Bc4,=,4,W,12,0,0,0,Magnus Carlsen
Nf6,=,4,B,12,0,0,0,Hikaru Nakamura
Qe2,=,5,W,12,0,0,0,Magnus Carlsen
O-O,=,5,B,12,0,0,0,Hikaru Nakamura
Bb3,=,6,W,12,0,0,0,Magnus Carlsen
Nc6,=,6,B,12,0,0,0,Hikaru Nakamura
h3,=,7,W,12,0,0,0,Magnus Carlsen
e5,=,7,B,12,0,0,0,Hikaru Nakamura
dxe5,=,8,W,12,p,p,0,Magnus Carlsen
dxe5,=,8,B,12,p,p,0,Hikaru Nakamura
c3,=,9,W,12,0,0,0,Magnus Carlsen
Qe7,=,9,B,12,0,0,0,Hikaru Nakamura
O-O,=,10,W,12,0,0,0,Magnus Carlsen
Be6,=,10,B,12,0,0,0,Hikaru Nakamura
Bg5,=,11,W,12,0,0,0,Magnus Carlsen
h6,=,11,B,12,0,0,0,Hikaru Nakamura
Bxf6,=,12,W,12,B,N,0,Magnus Carlsen
Bxf6,=,12,B,12,B,B,0,Hikaru Nakamura
Nbd2,=,13,W,12,0,0,0,Magnus Carlsen
Rfd8,=,13,B,12,0,0,0,Hikaru Nakamura
Rfd1,=,14,W,12,0,0,0,Magnus Carlsen
Na5,=,14,B,12,0,0,0,Hikaru Nakamura
Bxe6,=,15,W,12,B,B,0,Magnus Carlsen
Qxe6,=,15,B,12,Q,B,0,Hikaru Nakamura
Qb5,=,16,W,12,0,0,0,Magnus Carlsen
b6,=,16,B,12,0,0,0,Hikaru Nakamura
b4,=,17,W,12,0,0,0,Magnus Carlsen
a6,=,17,B,12,0,0,0,Hikaru Nakamura
Qe2,=,18,W,12,0,0,0,Magnus Carlsen
Nb7,=,18,B,12,0,0,0,Hikaru Nakamura
Qc4,=,19,W,12,0,0,0,Magnus Carlsen
Qe7,=,19,B,12,0,0,0,Hikaru Nakamura
Qc6,=,20,W,12,0,0,0,Magnus Carlsen
Nd6,=,20,B,12,0,0,0,Hikaru Nakamura
Nc4,=,21,W,12,0,0,0,Magnus Carlsen
Nb5,=,21,B,12,0,0,0,Hikaru Nakamura
Ne3,=,22,W,12,0,0,0,Magnus Carlsen
Qe6,=,22,B,12,0,0,0,Hikaru Nakamura
Qxe6,=,23,W,12,Q,Q,0,Magnus Carlsen
fxe6,=,23,B,12,p,Q,0,Hikaru Nakamura
Rxd8+,=,24,W,12,R,R,1,Magnus Carlsen
Rxd8,=,24,B,12,R,R,0,Hikaru Nakamura
Rc1,=,25,W,12,0,0,0,Magnus Carlsen
Nd6,=,25,B,12,0,0,0,Hikaru Nakamura
Ng4,=,26,W,12,0,0,0,Magnus Carlsen
Kg7,=,26,B,12,0,0,0,Hikaru Nakamura
Nxf6,=,27,W,12,N,B,0,Magnus Carlsen
Kxf6,=,27,B,12,K,N,0,Hikaru Nakamura
Nd2,=,28,W,12,0,0,0,Magnus Carlsen
Nb5,=,28,B,12,0,0,0,Hikaru Nakamura
Nb1,=,29,W,12,0,0,0,Magnus Carlsen
Nd6,=,29,B,12,0,0,0,Hikaru Nakamura
f3,=,30,W,12,0,0,0,Magnus Carlsen
Nc4,=,30,B,12,0,0,0,Hikaru Nakamura
Kf2,=,31,W,12,0,0,0,Magnus Carlsen
Rc8,=,31,B,12,0,0,0,Hikaru Nakamura
Ke2,=,32,W,12,0,0,0,Magnus Carlsen
c5,=,32,B,12,0,0,0,Hikaru Nakamura
Nd2,=,33,W,12,0,0,0,Magnus Carlsen
Nd6,=,33,B,12,0,0,0,Hikaru Nakamura
bxc5,=,34,W,12,p,p,0,Magnus Carlsen
Rxc5,=,34,B,12,R,p,0,Hikaru Nakamura
c4,=,35,W,12,0,0,0,Magnus Carlsen
b5,=,35,B,12,0,0,0,Hikaru Nakamura
Kd3,=,36,W,12,0,0,0,Magnus Carlsen
bxc4+,=,36,B,12,p,p,1,Hikaru Nakamura
Nxc4,=,37,W,12,N,p,0,Magnus Carlsen
Rc8,=,37,B,12,0,0,0,Hikaru Nakamura
Rc2,=,38,W,12,0,0,0,Magnus Carlsen
Nb5,=,38,B,12,0,0,0,Hikaru Nakamura
a4,=,39,W,12,0,0,0,Magnus Carlsen
Rd8+,=,39,B,12,0,0,1,Hikaru Nakamura
Ke3,=,40,W,12,0,0,0,Magnus Carlsen
Nd4,=,40,B,12,0,0,0,Hikaru Nakamura
Rd2,=,41,W,12,0,0,0,Magnus Carlsen
Rc8,=,41,B,12,0,0,0,Hikaru Nakamura
Nxe5,=,42,W,12,N,p,0,Magnus Carlsen
Nc2+,=,42,B,12,0,0,1,Hikaru Nakamura
Kf4,#b33430,43,W,12,0,0,0,Magnus Carlsen
g5+,#5c8bb0,43,B,12,0,0,1,Hikaru Nakamura
Kg4,=,44,W,12,0,0,0,Magnus Carlsen
Kxe5,=,44,B,12,K,N,0,Hikaru Nakamura
Kh5,=,45,W,12,0,0,0,Magnus Carlsen
Ne3,=,45,B,12,0,0,0,Hikaru Nakamura
Kxh6,=,46,W,12,K,p,0,Magnus Carlsen
Kf6,=,46,B,12,0,0,0,Hikaru Nakamura
e5+,=,47,W,12,0,0,1,Magnus Carlsen
Kf5,=,47,B,12,0,0,0,Hikaru Nakamura
Rd6,=,48,W,12,0,0,0,Magnus Carlsen
Nxg2,=,48,B,12,N,p,0,Hikaru Nakamura
Rxa6,=,49,W,12,R,p,0,Magnus Carlsen
Nf4,=,49,B,12,0,0,0,Hikaru Nakamura
Ra7,=,50,W,12,0,0,0,Magnus Carlsen
Rh8+,=,50,B,12,0,0,1,Hikaru Nakamura
Kg7,=,51,W,12,0,0,0,Magnus Carlsen
Rxh3,=,51,B,12,R,p,0,Hikaru Nakamura
a5,=,52,W,12,0,0,0,Magnus Carlsen
Rxf3,=,52,B,12,R,p,0,Hikaru Nakamura
a6,=,53,W,12,0,0,0,Magnus Carlsen
Ra3,=,53,B,12,0,0,0,Hikaru Nakamura
Ra8,=,54,W,12,0,0,0,Magnus Carlsen
g4,=,54,B,12,0,0,0,Hikaru Nakamura
a7,=,55,W,12,0,0,0,Magnus Carlsen
Ke4,=,55,B,12,0,0,0,Hikaru Nakamura
Kh6,=,56,W,12,0,0,0,Magnus Carlsen
g3,=,56,B,12,0,0,0,Hikaru Nakamura
e4,=,1,W,13,0,0,0,Hikaru Nakamura
c5,=,1,B,13,0,0,0,Magnus Carlsen
Nc3,=,2,W,13,0,0,0,Hikaru Nakamura
e6,=,2,B,13,0,0,0,Magnus Carlsen
f4,=,3,W,13,0,0,0,Hikaru Nakamura
d5,=,3,B,13,0,0,0,Magnus Carlsen
Nf3,=,4,W,13,0,0,0,Hikaru Nakamura
a6,=,4,B,13,0,0,0,Magnus Carlsen
d4,=,5,W,13,0,0,0,Hikaru Nakamura
Nf6,=,5,B,13,0,0,0,Magnus Carlsen
e5,=,6,W,13,0,0,0,Hikaru Nakamura
Ne4,=,6,B,13,0,0,0,Magnus Carlsen
Be3,#ee6b55,7,W,13,0,0,0,Hikaru Nakamura
Nc6,=,7,B,13,0,0,0,Magnus Carlsen
dxc5,=,8,W,13,p,p,0,Hikaru Nakamura
Qa5,=,8,B,13,0,0,0,Magnus Carlsen
Bd2,#e6912c,9,W,13,0,0,0,Hikaru Nakamura
Nxd2,#5c8bb0,9,B,13,N,B,0,Magnus Carlsen
Nxd2,#e6912c,10,W,13,N,N,0,Hikaru Nakamura
Qxc5,#ee6b55,10,B,13,Q,p,0,Magnus Carlsen
Bd3,#ee6b55,11,W,13,0,0,0,Hikaru Nakamura
Qe3+,#5c8bb0,11,B,13,0,0,1,Magnus Carlsen
Ne2,=,12,W,13,0,0,0,Hikaru Nakamura
Bc5,#e6912c,12,B,13,0,0,0,Magnus Carlsen
Rf1,=,13,W,13,0,0,0,Hikaru Nakamura
Nd4,#e6912c,13,B,13,0,0,0,Magnus Carlsen
Nb3,=,14,W,13,0,0,0,Hikaru Nakamura
Nxe2,=,14,B,13,N,N,0,Magnus Carlsen
Qxe2,=,15,W,13,Q,N,0,Hikaru Nakamura
Bb6,=,15,B,13,0,0,0,Magnus Carlsen
Qxe3,=,16,W,13,Q,Q,0,Hikaru Nakamura
Bxe3,=,16,B,13,B,Q,0,Magnus Carlsen
Ke2,=,17,W,13,0,0,0,Hikaru Nakamura
Bb6,=,17,B,13,0,0,0,Magnus Carlsen
c4,#e6912c,18,W,13,0,0,0,Hikaru Nakamura
dxc4,=,18,B,13,p,p,0,Magnus Carlsen
Bxc4,=,19,W,13,B,p,0,Hikaru Nakamura
Bd7,=,19,B,13,0,0,0,Magnus Carlsen
Bd3,=,20,W,13,0,0,0,Hikaru Nakamura
Ke7,=,20,B,13,0,0,0,Magnus Carlsen
Rac1,=,21,W,13,0,0,0,Hikaru Nakamura
Rhd8,=,21,B,13,0,0,0,Magnus Carlsen
g3,=,22,W,13,0,0,0,Hikaru Nakamura
Rac8,=,22,B,13,0,0,0,Magnus Carlsen
Rxc8,=,23,W,13,R,R,0,Hikaru Nakamura
Rxc8,=,23,B,13,R,R,0,Magnus Carlsen
Rc1,=,24,W,13,0,0,0,Hikaru Nakamura
Rxc1,=,24,B,13,R,R,0,Magnus Carlsen
Nxc1,=,25,W,13,N,R,0,Hikaru Nakamura
Bc6,=,25,B,13,0,0,0,Magnus Carlsen
Nb3,=,26,W,13,0,0,0,Hikaru Nakamura
h6,=,26,B,13,0,0,0,Magnus Carlsen
Nd2,=,27,W,13,0,0,0,Hikaru Nakamura
f6,=,27,B,13,0,0,0,Magnus Carlsen
Be4,=,28,W,13,0,0,0,Hikaru Nakamura
Bb5+,=,28,B,13,0,0,1,Magnus Carlsen
Bd3,=,29,W,13,0,0,0,Hikaru Nakamura
Bd7,=,29,B,13,0,0,0,Magnus Carlsen
Be4,=,30,W,13,0,0,0,Hikaru Nakamura
fxe5,=,30,B,13,p,p,0,Magnus Carlsen
fxe5,=,31,W,13,p,p,0,Hikaru Nakamura
Bd4,=,31,B,13,0,0,0,Magnus Carlsen
Nf3,=,32,W,13,0,0,0,Hikaru Nakamura
Bb5+,=,32,B,13,0,0,1,Magnus Carlsen
Kd2,=,33,W,13,0,0,0,Hikaru Nakamura
Bxb2,=,33,B,13,B,p,0,Magnus Carlsen
Bxb7,=,34,W,13,B,p,0,Hikaru Nakamura
a5,=,34,B,13,0,0,0,Magnus Carlsen
Kc2,=,35,W,13,0,0,0,Hikaru Nakamura
Ba3,=,35,B,13,0,0,0,Magnus Carlsen
Be4,=,36,W,13,0,0,0,Hikaru Nakamura
Bc4,=,36,B,13,0,0,0,Magnus Carlsen
Kb1,=,37,W,13,0,0,0,Hikaru Nakamura
Kd7,=,37,B,13,0,0,0,Magnus Carlsen
g4,#e6912c,38,W,13,0,0,0,Hikaru Nakamura
g5,=,38,B,13,0,0,0,Magnus Carlsen
h4,=,39,W,13,0,0,0,Hikaru Nakamura
gxh4,=,39,B,13,p,p,0,Magnus Carlsen
Nxh4,=,40,W,13,N,p,0,Hikaru Nakamura
Bc5,=,40,B,13,0,0,0,Magnus Carlsen
Nf3,=,41,W,13,0,0,0,Hikaru Nakamura
a4,#e6912c,41,B,13,0,0,0,Magnus Carlsen
g5,#5c8bb0,42,W,13,0,0,0,Hikaru Nakamura
hxg5,=,42,B,13,p,p,0,Magnus Carlsen
Nxg5,=,43,W,13,N,p,0,Hikaru Nakamura
a3,=,43,B,13,0,0,0,Magnus Carlsen
Nf3,=,44,W,13,0,0,0,Hikaru Nakamura
Be3,=,44,B,13,0,0,0,Magnus Carlsen
Bc2,=,45,W,13,0,0,0,Hikaru Nakamura
Be2,=,45,B,13,0,0,0,Magnus Carlsen
Ne1,=,46,W,13,0,0,0,Hikaru Nakamura
Bd4,=,46,B,13,0,0,0,Magnus Carlsen
Ba4+,=,47,W,13,0,0,1,Hikaru Nakamura
Kc7,=,47,B,13,0,0,0,Magnus Carlsen
Nc2,=,48,W,13,0,0,0,Hikaru Nakamura
Bb2,=,48,B,13,0,0,0,Magnus Carlsen
Bb3,=,49,W,13,0,0,0,Hikaru Nakamura
Bg4,=,49,B,13,0,0,0,Magnus Carlsen
Ne3,=,50,W,13,0,0,0,Hikaru Nakamura
Bh3,=,50,B,13,0,0,0,Magnus Carlsen
Kc2,=,51,W,13,0,0,0,Hikaru Nakamura
Bxe5,=,51,B,13,B,p,0,Magnus Carlsen
Nc4,=,52,W,13,0,0,0,Hikaru Nakamura
Bd6,=,52,B,13,0,0,0,Magnus Carlsen
Nxd6,=,53,W,13,N,B,0,Hikaru Nakamura
Kxd6,=,53,B,13,K,N,0,Magnus Carlsen
Kc3,=,54,W,13,0,0,0,Hikaru Nakamura
Kc5,=,54,B,13,0,0,0,Magnus Carlsen
Bc2,=,55,W,13,0,0,0,Hikaru Nakamura
e5,=,55,B,13,0,0,0,Magnus Carlsen
Kb3,#5c8bb0,56,W,13,0,0,0,Hikaru Nakamura
Kd4,=,56,B,13,0,0,0,Magnus Carlsen
Kxa3,=,57,W,13,K,p,0,Hikaru Nakamura
Kc3,=,57,B,13,0,0,0,Magnus Carlsen
Bg6,=,58,W,13,0,0,0,Hikaru Nakamura
Bf1,=,58,B,13,0,0,0,Magnus Carlsen
Ka4,=,59,W,13,0,0,0,Hikaru Nakamura
Bd3,=,59,B,13,0,0,0,Magnus Carlsen
Bh5,=,60,W,13,0,0,0,Hikaru Nakamura
e4,=,60,B,13,0,0,0,Magnus Carlsen
Ka5,#5c8bb0,61,W,13,0,0,0,Hikaru Nakamura
e3,=,61,B,13,0,0,0,Magnus Carlsen
Kb6,=,62,W,13,0,0,0,Hikaru Nakamura
Kb4,=,62,B,13,0,0,0,Magnus Carlsen
a3+,=,63,W,13,0,0,1,Hikaru Nakamura
Kxa3,=,63,B,13,K,p,0,Magnus Carlsen
